geo_name,age_group,pop,country
ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,50-54 years,1580,ZAMBIA
ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,55-59 years,1260,ZAMBIA
ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,60-64 years,1027,ZAMBIA
ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,65-69 years,792,ZAMBIA
ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,70-74 years,585,ZAMBIA
ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,75-79 years,415,ZAMBIA
ZAMBIA_NORTH-WESTERN_MUFUMBWE_MUFUMBWE,80+ years,332,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,25-29 years,7930,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,30-34 years,6291,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,35-39 years,5835,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,40-44 years,4913,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,45-49 years,3851,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,50-54 years,2921,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,55-59 years,2312,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,60-64 years,1856,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,65-69 years,1279,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,70-74 years,1103,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,75-79 years,705,ZAMBIA
ZAMBIA_NORTH-WESTERN_MWINILUNGA_MWINILUNGA,80+ years,508,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,25-29 years,20070,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,30-34 years,15559,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,35-39 years,11823,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,40-44 years,9466,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,45-49 years,6606,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,50-54 years,4772,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,55-59 years,3584,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,60-64 years,2335,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,65-69 years,1461,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,70-74 years,1003,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,75-79 years,664,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI CENTRAL,80+ years,480,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,25-29 years,2147,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,30-34 years,1823,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,35-39 years,1821,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,40-44 years,1539,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,45-49 years,1219,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,50-54 years,939,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,55-59 years,783,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,60-64 years,592,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,65-69 years,444,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,70-74 years,304,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,75-79 years,201,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI EAST,80+ years,144,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,25-29 years,5512,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,30-34 years,4537,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,35-39 years,4174,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,40-44 years,3482,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,45-49 years,2645,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,50-54 years,1919,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,55-59 years,1522,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,60-64 years,1096,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,65-69 years,882,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,70-74 years,602,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,75-79 years,396,ZAMBIA
ZAMBIA_NORTH-WESTERN_SOLWEZI_SOLWEZI WEST,80+ years,286,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,25-29 years,4719,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,30-34 years,4088,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,35-39 years,3514,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,40-44 years,3014,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,45-49 years,2278,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,50-54 years,1619,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,55-59 years,1378,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,60-64 years,1043,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,65-69 years,954,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,70-74 years,710,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,75-79 years,565,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI EAST,80+ years,560,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,25-29 years,1689,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,30-34 years,1351,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,35-39 years,1090,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,40-44 years,1016,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,45-49 years,833,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,50-54 years,505,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,55-59 years,410,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,60-64 years,323,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,65-69 years,321,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,70-74 years,241,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,75-79 years,191,ZAMBIA
ZAMBIA_NORTH-WESTERN_ZAMBEZI_ZAMBEZI WEST,80+ years,190,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,25-29 years,11352,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,30-34 years,9620,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,35-39 years,8123,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,40-44 years,6314,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,45-49 years,4542,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,50-54 years,3554,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,55-59 years,2580,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,60-64 years,1778,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,65-69 years,1239,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,70-74 years,943,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,75-79 years,608,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_CHOMA,80+ years,489,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,25-29 years,3828,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,30-34 years,3280,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,35-39 years,2895,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,40-44 years,2577,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,45-49 years,1983,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,50-54 years,1520,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,55-59 years,1214,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,60-64 years,909,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,65-69 years,828,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,70-74 years,634,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,75-79 years,417,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_MBABALA,80+ years,336,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,25-29 years,4179,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,30-34 years,4047,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,35-39 years,3471,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,40-44 years,3050,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,45-49 years,2253,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,50-54 years,1827,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,55-59 years,1471,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,60-64 years,1158,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,65-69 years,892,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,70-74 years,683,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,75-79 years,444,ZAMBIA
ZAMBIA_SOUTHERN_CHOMA_PEMBA,80+ years,357,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,25-29 years,5211,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,30-34 years,4188,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,35-39 years,3806,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,40-44 years,3205,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,45-49 years,2573,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,50-54 years,1719,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,55-59 years,1259,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,60-64 years,961,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,65-69 years,762,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,70-74 years,554,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,75-79 years,366,ZAMBIA
ZAMBIA_SOUTHERN_GWEMBE_GWEMBE,80+ years,307,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,25-29 years,7158,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,30-34 years,6519,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,35-39 years,5369,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,40-44 years,4327,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,45-49 years,3270,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,50-54 years,2539,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,55-59 years,2012,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,60-64 years,1423,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,65-69 years,1146,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,70-74 years,877,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,75-79 years,574,ZAMBIA
ZAMBIA_SOUTHERN_ITEZHI-TEZHI_ITEZHI-TEZHI,80+ years,471,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,25-29 years,8743,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,30-34 years,8037,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,35-39 years,6285,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,40-44 years,5180,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,45-49 years,3632,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,50-54 years,2601,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,55-59 years,1781,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,60-64 years,1348,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,65-69 years,1043,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,70-74 years,837,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,75-79 years,493,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_DUNDUMWEZI,80+ years,372,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,25-29 years,9204,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,30-34 years,8157,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,35-39 years,6715,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,40-44 years,5457,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,45-49 years,4177,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,50-54 years,3098,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,55-59 years,2116,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,60-64 years,1671,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,65-69 years,1295,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,70-74 years,1038,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,75-79 years,613,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_KALOMO CENTRAL,80+ years,461,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,25-29 years,6545,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,30-34 years,5701,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,35-39 years,4467,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,40-44 years,3642,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,45-49 years,2841,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,50-54 years,2348,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,55-59 years,1271,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,60-64 years,1224,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,65-69 years,850,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,70-74 years,684,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,75-79 years,408,ZAMBIA
ZAMBIA_SOUTHERN_KALOMO_MAPATIZYA,80+ years,306,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,25-29 years,11130,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,30-34 years,9547,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,35-39 years,8340,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,40-44 years,6515,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,45-49 years,4915,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,50-54 years,3689,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,55-59 years,2840,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,60-64 years,2386,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,65-69 years,2011,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,70-74 years,1499,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,75-79 years,995,ZAMBIA
ZAMBIA_SOUTHERN_KAZUNGULA_KATOMBOLA,80+ years,798,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,25-29 years,22282,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,30-34 years,19507,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,35-39 years,14235,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,40-44 years,10623,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,45-49 years,7323,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,50-54 years,5420,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,55-59 years,3938,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,60-64 years,2649,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,65-69 years,1607,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,70-74 years,1006,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,75-79 years,713,ZAMBIA
ZAMBIA_SOUTHERN_LIVINGSTONE_LIVINGSTONE,80+ years,549,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,25-29 years,4265,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,30-34 years,3711,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,35-39 years,3223,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,40-44 years,2631,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,45-49 years,1922,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,50-54 years,1477,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,55-59 years,1060,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,60-64 years,846,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,65-69 years,758,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,70-74 years,514,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,75-79 years,388,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_CHIKANKANTA,80+ years,314,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,25-29 years,5178,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,30-34 years,4552,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,35-39 years,3879,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,40-44 years,3068,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,45-49 years,2420,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,50-54 years,1824,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,55-59 years,1297,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,60-64 years,1046,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,65-69 years,875,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,70-74 years,592,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,75-79 years,445,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAGOYE,80+ years,360,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,25-29 years,12180,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,30-34 years,10431,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,35-39 years,8728,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,40-44 years,6403,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,45-49 years,4310,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,50-54 years,2800,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,55-59 years,1760,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,60-64 years,1046,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,65-69 years,642,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,70-74 years,435,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,75-79 years,328,ZAMBIA
ZAMBIA_SOUTHERN_MAZABUKA_MAZABUKA,80+ years,264,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,25-29 years,3947,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,30-34 years,3714,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,35-39 years,3369,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,40-44 years,2708,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,45-49 years,1998,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,50-54 years,1413,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,55-59 years,1240,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,60-64 years,839,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,65-69 years,763,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,70-74 years,633,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,75-79 years,422,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_BWEENGWA,80+ years,413,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,25-29 years,7855,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,30-34 years,6908,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,35-39 years,5918,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,40-44 years,4815,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,45-49 years,3432,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,50-54 years,2724,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,55-59 years,2018,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,60-64 years,1629,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,65-69 years,1195,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,70-74 years,992,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,75-79 years,663,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MONZE,80+ years,651,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,25-29 years,2329,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,30-34 years,2100,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,35-39 years,1809,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,40-44 years,1651,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,45-49 years,1322,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,50-54 years,881,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,55-59 years,737,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,60-64 years,543,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,65-69 years,495,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,70-74 years,413,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,75-79 years,276,ZAMBIA
ZAMBIA_SOUTHERN_MONZE_MOOMBA,80+ years,271,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,25-29 years,8002,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,30-34 years,6974,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,35-39 years,5896,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,40-44 years,4768,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,45-49 years,3277,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,50-54 years,2582,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,55-59 years,1882,ZAMBIA
ZAMBIA_SOUTHERN_NAMWALA_NAMWALA,60-64 years,1410,ZAMBIA
