LC,95% UI,
1.563153202,1.361778471,1.787337761
1.563182397,1.361778673,1.787397796
1.563211592,1.361778876,1.78745783
1.563240787,1.361779078,1.787517865
1.563269982,1.36177928,1.7875779
1.563299177,1.361779483,1.787637934
1.563328371,1.361779685,1.787697969
1.563357566,1.361779888,1.787758003
1.563386761,1.36178009,1.787818038
1.563415956,1.361780292,1.787878073
1.563445151,1.361780495,1.787938107
1.563474346,1.361780697,1.787998142
1.56350354,1.361780899,1.788058177
1.563532735,1.361781102,1.788118211
1.56356193,1.361781304,1.788178246
1.563591125,1.361781506,1.78823828
1.56362032,1.361781709,1.788298315
1.563649515,1.361781911,1.78835835
1.56367871,1.361782113,1.788418384
1.563707904,1.361782316,1.788478419
1.563737099,1.361782518,1.788538453
1.563766294,1.361782721,1.788598488
1.563795489,1.361782923,1.788658523
1.563824684,1.361783125,1.788718557
1.563853879,1.361783328,1.788778592
1.563883073,1.36178353,1.788838626
1.563912268,1.361783732,1.788898661
1.563941463,1.361783935,1.788958696
1.563970658,1.361784137,1.78901873
1.563999853,1.361784339,1.789078765
1.564029048,1.361784542,1.789138799
1.564058242,1.361784744,1.789198834
1.564087437,1.361784947,1.789258869
1.564116632,1.361785149,1.789318903
1.564145827,1.361785351,1.789378938
1.564175022,1.361785554,1.789438972
1.564204217,1.361785756,1.789499007
1.564233411,1.361785958,1.789559042
1.564262606,1.361786161,1.789619076
1.564291801,1.361786363,1.789679111
1.564320996,1.361786565,1.789739145
1.564350191,1.361786768,1.78979918
1.564379386,1.36178697,1.789859215
1.564408581,1.361787173,1.789919249
1.564437775,1.361787375,1.789979284
1.56446697,1.361787577,1.790039318
1.564496165,1.36178778,1.790099353
1.56452536,1.361787982,1.790159387
1.564554555,1.361788184,1.790219422
1.56458375,1.361788387,1.790279457
1.564612944,1.361788589,1.790339491
1.564642139,1.361788792,1.790399526
1.564671334,1.361788994,1.79045956
1.564700529,1.361789196,1.790519595
1.564729724,1.361789399,1.79057963
1.564758919,1.361789601,1.790639664
1.564788113,1.361789803,1.790699699
1.564817308,1.361790006,1.790759733
1.564846503,1.361790208,1.790819768
1.564875698,1.361790411,1.790879803
1.564904893,1.361790613,1.790939837
1.564934088,1.361790815,1.790999872
1.564963283,1.361791018,1.791059906
1.564992477,1.36179122,1.791119941
1.565021672,1.361791422,1.791179975
1.565050867,1.361791625,1.79124001
1.565080062,1.361791827,1.791300045
1.565109257,1.36179203,1.791360079
1.565138452,1.361792232,1.791420114
1.565167646,1.361792434,1.791480148
1.565196841,1.361792637,1.791540183
1.565226036,1.361792839,1.791600218
1.565255231,1.361796813,1.79169838
1.565284426,1.361800787,1.791796542
1.565313621,1.361804761,1.791894705
1.565342815,1.361808735,1.791992867
1.56537201,1.361812709,1.792091029
1.565401205,1.361816682,1.792189192
1.5654304,1.361820656,1.792287354
1.565459595,1.36182463,1.792385516
1.56548879,1.361828604,1.792483679
1.565517984,1.361832578,1.792581841
1.565547179,1.361836552,1.792680003
1.565576374,1.361840526,1.792778166
1.565605569,1.3618445,1.792876328
1.565634764,1.361848474,1.792974491
1.565663959,1.361852447,1.793072653
1.565693154,1.361856421,1.793170815
1.565722348,1.361860395,1.793268978
1.565751543,1.361864369,1.79336714
1.565780738,1.361868343,1.793465302
1.565809933,1.361872317,1.793563465
1.565839128,1.361876291,1.793661627
1.565868323,1.361880265,1.793759789
1.565897517,1.361884239,1.793857952
1.565926712,1.361888212,1.793956114
1.565955907,1.361892186,1.794054276
1.565985102,1.36189616,1.794152439
1.566014297,1.361900134,1.794250601
1.566043492,1.361904108,1.794348763
1.566072686,1.361908082,1.794446926
1.566101881,1.361912056,1.794545088
1.566131076,1.36191603,1.79464325
1.566160271,1.361920004,1.794741413
1.566189466,1.361923977,1.794839575
1.566218661,1.361927951,1.794937737
1.566247856,1.361931925,1.7950359
1.56627705,1.361935899,1.795134062
1.566306245,1.361939873,1.795232224
1.56633544,1.361943847,1.795330387
1.566364635,1.361947821,1.795428549
1.56639383,1.361951795,1.795526711
1.566423025,1.361955769,1.795624874
1.566452219,1.361959743,1.795723036
1.566481414,1.361963716,1.795821198
1.566510609,1.36196769,1.795919361
1.566539804,1.361971664,1.796017523
1.566568999,1.361975638,1.796115685
1.566598194,1.361979612,1.796213847
1.566627388,1.361983586,1.79631201
1.566656583,1.36198756,1.796410172
1.566685778,1.361991534,1.796508334
1.566714973,1.361995508,1.796606497
1.566744168,1.361999482,1.796704659
1.566773363,1.362003455,1.796802821
1.566802557,1.362007429,1.796900984
1.566831752,1.362011403,1.796999146
1.566860947,1.362015377,1.797097308
1.566890142,1.362019351,1.797195471
1.566919337,1.362023325,1.797293633
1.566948532,1.362027299,1.797391795
1.566977727,1.362031273,1.797489957
1.567006921,1.362035247,1.79758812
1.567036116,1.362039221,1.797686282
1.567065311,1.362043195,1.797784444
1.567094506,1.362047168,1.797882607
1.567123701,1.362051142,1.797980769
1.567152896,1.362055116,1.798078931
1.56718209,1.36205909,1.798177093
1.567211285,1.362063064,1.798275256
1.56724048,1.362067038,1.798373418
1.567269675,1.362071012,1.79847158
1.56729887,1.362074986,1.798569743
1.567328065,1.36207896,1.798667905
1.567357259,1.362082934,1.798766067
1.567386454,1.362086908,1.79886423
1.567415649,1.362090881,1.798962392
1.567444844,1.362094855,1.799060554
1.567474039,1.362098829,1.799158716
1.567503234,1.362102803,1.799256879
1.567532428,1.362106777,1.799355041
1.567561623,1.362110751,1.799453203
1.567590818,1.362114725,1.799551365
1.567620013,1.362118699,1.799649528
1.567649208,1.362122673,1.79974769
1.567678403,1.362126647,1.799845852
1.567707598,1.362130621,1.799944015
1.567736792,1.362134594,1.800042177
1.567765987,1.362138568,1.800140339
1.567795182,1.362142542,1.800238501
1.567824377,1.362146516,1.800336664
1.567853572,1.36215049,1.800434826
1.567882767,1.362154464,1.800532988
1.567911961,1.362158438,1.80063115
1.567941156,1.362162412,1.800729313
1.567970351,1.362166386,1.800827475
1.567999546,1.36217036,1.800925637
1.568028741,1.362174334,1.8010238
1.568057936,1.362178308,1.801121962
1.56808713,1.362182281,1.801220124
1.568116325,1.362186255,1.801318286
1.56814552,1.362190229,1.801416449
1.568174715,1.362204888,1.801525099
1.56820391,1.362219547,1.80163375
1.568233105,1.362234206,1.8017424
1.5682623,1.362248865,1.801851051
1.568291494,1.362263523,1.801959701
1.568320689,1.362278182,1.802068352
1.568349884,1.362292841,1.802177002
1.568379079,1.3623075,1.802285653
1.568408274,1.362322159,1.802394304
1.568437469,1.362336817,1.802502954
1.568466663,1.362351476,1.802611605
1.568495858,1.362366135,1.802720255
1.568525053,1.362380794,1.802828906
1.568554248,1.362395453,1.802937556
1.568583443,1.362410111,1.803046207
1.568612638,1.36242477,1.803154857
1.568641832,1.362439429,1.803263508
1.568671027,1.362454088,1.803372159
1.568700222,1.362468747,1.803480809
1.568729417,1.362483406,1.80358946
1.568758612,1.362498064,1.80369811
1.568787807,1.362512723,1.803806761
1.568817001,1.362527382,1.803915411
1.568846196,1.362542041,1.804024062
1.568875391,1.3625567,1.804132712
1.568904586,1.362571358,1.804241363
1.568933781,1.362586017,1.804350013
1.568962976,1.362600676,1.804458664
1.568992171,1.362615335,1.804567314
1.569021365,1.362629994,1.804675965
1.56905056,1.362644652,1.804784616
1.569079755,1.362659311,1.804893266
1.56910895,1.36267397,1.805001917
1.569138145,1.362688629,1.805110567
1.56916734,1.362703288,1.805219218
1.569196534,1.362717947,1.805327868
1.569225729,1.362732605,1.805436519
1.569254924,1.362747264,1.805545169
1.569284119,1.362761923,1.80565382
1.569313314,1.362776582,1.80576247
1.569342509,1.362791241,1.805871121
1.569371703,1.362805899,1.805979771
1.569400898,1.362820558,1.806088422
1.569430093,1.362835217,1.806197072
1.569459288,1.362849876,1.806305723
1.569488483,1.362864535,1.806414373
1.569517678,1.362879194,1.806523024
1.569546873,1.362893852,1.806631674
1.569576067,1.362908511,1.806740325
1.569605262,1.36292317,1.806848975
1.569634457,1.362937829,1.806957626
1.569663652,1.362952488,1.807066276
1.569692847,1.362967146,1.807174927
1.569722042,1.362981805,1.807283577
1.569751236,1.362996464,1.807392228
1.569780431,1.363011123,1.807500878
1.569809626,1.363025782,1.807609529
1.569838821,1.363040441,1.807718179
1.569868016,1.363055099,1.80782683
1.569897211,1.363069758,1.80793548
1.569926405,1.363084417,1.808044131
1.5699556,1.363099076,1.808152781
1.569984795,1.363113735,1.808261432
1.57001399,1.363128393,1.808370082
1.570043185,1.363143052,1.808478733
1.57007238,1.363157711,1.808587383
1.570101574,1.36317237,1.808696034
1.570130769,1.363187029,1.808804684
1.570159964,1.363201688,1.808913335
1.570189159,1.363216346,1.809021985
1.570218354,1.363231005,1.809130636
1.570247549,1.363245664,1.809239286
1.570276744,1.363260323,1.809347937
1.570305938,1.363274982,1.809456587
1.570335133,1.36328964,1.809565238
1.570364328,1.363304299,1.809673888
1.570393523,1.363318958,1.809782538
1.570422718,1.363333617,1.809891189
1.570451913,1.363348276,1.809999839
1.570481107,1.363362935,1.81010849
1.570510302,1.363377593,1.81021714
1.570539497,1.363392252,1.810325791
1.570568692,1.363406911,1.810434441
1.570597887,1.36342157,1.810543092
1.570627082,1.363436229,1.810651742
1.570656276,1.363450888,1.810760393
1.570685471,1.363465546,1.810869043
1.570714666,1.363480205,1.810977694
1.570743861,1.363494864,1.811086344
1.570773056,1.363509523,1.811194994
1.570802251,1.363524182,1.811303645
1.570831446,1.36353884,1.811412295
1.57086064,1.363553499,1.811520946
1.570889835,1.363568158,1.811629596
1.57091903,1.363582817,1.811738247
1.570948225,1.363597476,1.811846897
1.57097742,1.363612135,1.811955548
1.571006615,1.363626793,1.812064198
1.571035809,1.363641452,1.812172849
1.571065004,1.363656111,1.812281499
1.571094199,1.36367077,1.812371722
1.571123394,1.363685429,1.812461945
1.571152589,1.363700088,1.812552169
1.571181784,1.363714746,1.812642392
1.571210978,1.363729405,1.812732615
1.571240173,1.363744064,1.812822838
1.571269368,1.363758723,1.812913062
1.571298563,1.363773382,1.813003285
1.571327758,1.363788041,1.813093508
1.571356953,1.363802699,1.813183731
1.571386147,1.363817358,1.813273955
1.571415342,1.363832017,1.813364178
1.571444537,1.363846676,1.813454401
1.571473732,1.363861335,1.813544624
1.571502927,1.363875994,1.813634848
1.571532122,1.363890652,1.813725071
1.571561317,1.363905311,1.813815294
1.571590511,1.36391997,1.813905517
1.571619706,1.363934629,1.813995741
1.571648901,1.363949288,1.814085964
1.571678096,1.363963947,1.814176187
1.571707291,1.363978605,1.81426641
1.571736486,1.363993264,1.814356633
1.57176568,1.364007923,1.814446857
1.571794875,1.364022582,1.81453708
1.57182407,1.364037241,1.814627303
1.571853265,1.364051899,1.814717526
1.57188246,1.364066558,1.81480775
1.571911655,1.364081217,1.814897973
1.571940849,1.364095876,1.814988196
1.571970044,1.364110535,1.815078419
1.571999239,1.364125194,1.815168642
1.572028434,1.364139852,1.815258866
1.572057629,1.364154511,1.815349089
1.572086824,1.36416917,1.815439312
1.572116019,1.364183829,1.815529535
1.572145213,1.364198488,1.815619759
1.572174408,1.364213147,1.815709982
1.572203603,1.364227805,1.815800205
1.572232798,1.364242464,1.815890428
1.572261993,1.364257123,1.815980651
1.572291188,1.364271782,1.816070875
1.572320382,1.364286441,1.816161098
1.572349577,1.3643011,1.816251321
1.572378772,1.364315758,1.816341544
1.572407967,1.364330417,1.816431767
1.572437162,1.364345076,1.816521991
1.572466357,1.364359735,1.816612214
1.572495551,1.364374394,1.816702437
1.572524746,1.364389053,1.81679266
1.572553941,1.364403711,1.816882883
1.572583136,1.36441837,1.816973107
1.572612331,1.364433029,1.81706333
1.572641526,1.364447688,1.817153553
1.57267072,1.364462347,1.817243776
1.572699915,1.364477006,1.817333999
1.57272911,1.364491665,1.817424223
1.572758305,1.364506323,1.817514446
1.5727875,1.364520982,1.817604669
1.572816695,1.364535641,1.817694892
1.57284589,1.3645503,1.817785115
1.572875084,1.364564959,1.817875339
1.572904279,1.364579618,1.817965562
1.572933474,1.364594276,1.818055785
1.572962669,1.364608935,1.818146008
1.572991864,1.364623594,1.818236231
1.573021059,1.364638253,1.818326455
1.573050253,1.364652912,1.818416678
1.573079448,1.364667571,1.818506901
1.573108643,1.364682229,1.818597124
1.573137838,1.364696888,1.818687347
1.573167033,1.364711547,1.81877757
1.573196228,1.364726206,1.818867794
1.573225422,1.364740865,1.818958017
1.573254617,1.364755524,1.81904824
1.573283812,1.364770182,1.819138463
1.573313007,1.364784841,1.819228686
1.573342202,1.3647995,1.81931891
1.573371397,1.364814159,1.819409133
1.573400592,1.364828818,1.819499356
1.573429786,1.364843477,1.819589579
1.573458981,1.364858135,1.819679802
1.573488176,1.364872794,1.819770025
1.573517371,1.364887453,1.819860249
1.573546566,1.364902112,1.819950472
1.573575761,1.364916771,1.820040695
1.573604955,1.36493143,1.820130918
1.57363415,1.364946089,1.820221141
1.573663345,1.364960747,1.820311364
1.57369254,1.364975406,1.820401588
1.573721735,1.364990065,1.820491811
1.57375093,1.365004724,1.820582034
1.573780124,1.365019383,1.820672257
1.573809319,1.365034042,1.82076248
1.573838514,1.3650487,1.820852703
1.573867709,1.365063359,1.820942927
1.573896904,1.365078018,1.82103315
1.573926099,1.365092677,1.821123373
1.573955293,1.365107336,1.821213596
1.573984488,1.365121995,1.821303819
1.574013683,1.365136654,1.821454781
1.574042878,1.365151312,1.821605742
1.574072073,1.365165971,1.821756703
1.574101268,1.36518063,1.821907664
1.574130463,1.365195289,1.822058626
1.574159657,1.365209948,1.822209587
1.574188852,1.365224607,1.822360548
1.574218047,1.365239265,1.82251151
1.574247242,1.365253924,1.822662471
1.574276437,1.365268583,1.822813432
1.574305632,1.365283242,1.822964393
1.574334826,1.365297901,1.823115355
1.574364021,1.36531256,1.823266316
1.574393216,1.365327218,1.823417277
1.574422411,1.365341877,1.823568238
1.574451606,1.365356536,1.8237192
1.574480801,1.365371195,1.823870161
1.574509995,1.365385854,1.824021122
1.57453919,1.365400513,1.824172084
1.574568385,1.365415172,1.824323045
1.57459758,1.36542983,1.824474006
1.574626775,1.365444489,1.824624967
1.57465597,1.365459148,1.824775929
1.574685165,1.365473807,1.82492689
1.574714359,1.365488466,1.825077851
1.574743554,1.365503125,1.825228812
1.574772749,1.365517784,1.825379774
1.574801944,1.365532442,1.825530735
1.574831139,1.365547101,1.825681696
1.574860334,1.36556176,1.825832657
1.574889528,1.365576419,1.825983618
1.574918723,1.365591078,1.82613458
1.574947918,1.365605737,1.826285541
1.574977113,1.365620395,1.826436502
1.575006308,1.365635054,1.826587463
1.575035503,1.365649713,1.826738425
1.575064697,1.365664372,1.826889386
1.575093892,1.365679031,1.827040347
1.575123087,1.36569369,1.827191308
1.575152282,1.365708349,1.82734227
1.575181477,1.365723007,1.827493231
1.575210672,1.365737666,1.827644192
1.575239866,1.365752325,1.827795153
1.575269061,1.365766984,1.827946114
1.575298256,1.365781643,1.828097076
1.575327451,1.365796302,1.828248037
1.575356646,1.365810961,1.828398998
1.575385841,1.365825619,1.828549959
1.575415036,1.365840278,1.82870092
1.57544423,1.365854937,1.828851882
1.575473425,1.365869596,1.829002843
1.57550262,1.365884255,1.829153804
1.575531815,1.365898914,1.829304765
1.57556101,1.365913573,1.829455726
1.575590205,1.365928231,1.829606688
1.575619399,1.36594289,1.829757649
1.575648594,1.365957549,1.82990861
1.575677789,1.365972208,1.830059571
1.575706984,1.365986867,1.830210532
1.575736179,1.366001526,1.830361494
1.575765374,1.366016184,1.830512455
1.575794568,1.366030843,1.830663416
1.575823763,1.366045502,1.830814377
1.575852958,1.366060161,1.830965338
1.575882153,1.36607482,1.831116299
1.575911348,1.366089479,1.831267261
1.575940543,1.366104138,1.831418222
1.575969737,1.366118796,1.831569183
1.575998932,1.366133455,1.831720144
1.576028127,1.366148114,1.831871105
1.576057322,1.366162773,1.832022066
1.576086517,1.366177432,1.832173028
1.576115712,1.366192091,1.832323989
1.576144907,1.36620675,1.83247495
1.576174101,1.366221408,1.832625911
1.576203296,1.366236067,1.832776872
1.576232491,1.366250726,1.832927833
1.576261686,1.366265385,1.833078794
1.576290881,1.366280044,1.833229756
1.576320076,1.366294703,1.833380717
1.57634927,1.366309362,1.833531678
1.576378465,1.36632402,1.833682639
1.57640766,1.366338679,1.8338336
1.576436855,1.366353338,1.833984561
1.57646605,1.366367997,1.834135522
1.576495245,1.366382656,1.834286484
1.576524439,1.366397315,1.834437445
1.576553634,1.366411974,1.834588406
1.576582829,1.366426633,1.834739367
1.576612024,1.366441291,1.834890328
1.576641219,1.36645595,1.835041289
1.576670414,1.366470609,1.83519225
1.576699609,1.366485268,1.835343211
1.576728803,1.366499927,1.835494173
1.576757998,1.366514586,1.835645134
1.576787193,1.366529245,1.835796095
1.576816388,1.366543903,1.835947056
1.576845583,1.366558562,1.836098017
1.576874778,1.366573221,1.836248978
1.576903972,1.36658788,1.836399939
1.576933167,1.366602539,1.836536752
1.576962362,1.366617198,1.836673565
1.576991557,1.366631857,1.836810378
1.577020752,1.366646515,1.836947191
1.577049947,1.366661174,1.837084004
1.577079141,1.366675833,1.837220817
1.577108336,1.366690492,1.83735763
1.577137531,1.366705151,1.837494443
1.577166726,1.36671981,1.837631256
1.577195921,1.366734469,1.837768069
1.577225116,1.366749127,1.837904882
1.57725431,1.366763786,1.838041695
1.577283505,1.366778445,1.838178508
1.5773127,1.366793104,1.838315321
1.577341895,1.366807763,1.838452134
1.57737109,1.366822422,1.838588947
1.577400285,1.366837081,1.83872576
1.57742948,1.36685174,1.838862573
1.577458674,1.366866398,1.838999386
1.577487869,1.366881057,1.839136199
1.577517064,1.366895716,1.839273012
1.577546259,1.366910375,1.839409825
1.577575454,1.366925034,1.839546638
1.577604649,1.366939693,1.839683451
1.577633843,1.366954352,1.839820264
1.577663038,1.36696901,1.839957077
1.577692233,1.366983669,1.84009389
1.577721428,1.366998328,1.840230703
1.577750623,1.367012987,1.840367516
1.577779818,1.367027646,1.840504329
1.577809012,1.367042305,1.840641142
1.577838207,1.367056964,1.840777955
1.577867402,1.367071623,1.840914767
1.577896597,1.367086281,1.84105158
1.577925792,1.36710094,1.841188393
1.577954987,1.367115599,1.841325206
1.577984182,1.367130258,1.841462019
1.578013376,1.367144917,1.841598832
1.578042571,1.367159576,1.841735645
1.578071766,1.367174235,1.841872458
1.578100961,1.367188893,1.842009271
1.578130156,1.367203552,1.842146084
1.578159351,1.367218211,1.842282897
1.578188545,1.36723287,1.84241971
1.57821774,1.367247529,1.842556523
1.578246935,1.367262188,1.842693336
1.57827613,1.367276847,1.842830149
1.578305325,1.367291506,1.842966962
1.57833452,1.367306164,1.843103774
1.578363714,1.367320823,1.843240587
1.578392909,1.367335482,1.8433774
1.578422104,1.367350141,1.843514213
1.578451299,1.3673648,1.843651026
1.578480494,1.367379459,1.843787839
1.578509689,1.367394118,1.843924652
1.578538883,1.367408777,1.844061465
1.578568078,1.367423435,1.844198278
1.578597273,1.367438094,1.844335091
1.578626468,1.367452753,1.844471904
1.578655663,1.367467412,1.844608717
1.578684858,1.367482071,1.844745529
1.578714053,1.36749673,1.844882342
1.578743247,1.367511389,1.845019155
1.578772442,1.367526047,1.845155968
1.578801637,1.367540706,1.845292781
1.578830832,1.367555365,1.845429594
1.578860027,1.367570024,1.845566407
1.578889222,1.367584683,1.84570322
1.578918416,1.367599342,1.845840033
1.578947611,1.367614001,1.845976845
1.578976806,1.36762866,1.846113658
1.579006001,1.367643318,1.846250471
1.579035196,1.367657977,1.846387284
1.579064391,1.367672636,1.846524097
1.579093585,1.367687295,1.84666091
1.57912278,1.367701954,1.846797723
1.579151975,1.367716613,1.846934536
1.57918117,1.367731272,1.847071349
1.579210365,1.367745931,1.847208161
1.57923956,1.367760589,1.847344974
1.579268755,1.367775248,1.847481787
1.579297949,1.367789907,1.8476186
1.579327144,1.367804566,1.847755413
1.579356339,1.367819225,1.847892226
1.579385534,1.367833884,1.848029039
1.579414729,1.367848543,1.848165851
1.579443924,1.367863202,1.848302664
1.579473118,1.367877861,1.848439477
1.579502313,1.367892519,1.84857629
1.579531508,1.367907178,1.848713103
1.579560703,1.367921837,1.848849916
1.579589898,1.367936496,1.848986729
1.579619093,1.367951155,1.849123541
1.579648287,1.367965814,1.849260354
1.579677482,1.367980473,1.849397167
1.579706677,1.367995132,1.84953398
1.579735872,1.36800979,1.849670793
1.579765067,1.368024449,1.849807606
1.579794262,1.368039108,1.849944419
1.579823456,1.368053767,1.850081231
1.579852651,1.368058353,1.850157903
1.579881846,1.368062939,1.850234574
1.579911041,1.368067525,1.850311246
1.579940236,1.368072111,1.850387917
1.579969431,1.368076697,1.850464589
1.579998626,1.368081283,1.850541261
1.58002782,1.36808587,1.850617932
1.580057015,1.368090456,1.850694604
1.58008621,1.368095042,1.850771275
1.580115405,1.368099628,1.850847947
1.5801446,1.368104214,1.850924618
1.580173795,1.3681088,1.85100129
1.580202989,1.368113386,1.851077961
1.580232184,1.368117972,1.851154633
1.580261379,1.368122558,1.851231304
1.580290574,1.368127144,1.851307976
1.580319769,1.36813173,1.851384647
1.580348964,1.368136316,1.851461319
1.580378158,1.368140902,1.85153799
1.580407353,1.368145488,1.851614662
1.580436548,1.368150074,1.851691333
1.580465743,1.368154661,1.851768005
1.580494938,1.368159247,1.851844676
1.580524133,1.368163833,1.851921348
1.580553328,1.368168419,1.851998019
1.580582522,1.368173005,1.852074691
1.580611717,1.368177591,1.852151362
1.580640912,1.368182177,1.852228034
1.580670107,1.368186763,1.852304705
1.580699302,1.368191349,1.852381377
1.580728497,1.368195935,1.852458048
1.580757691,1.368200521,1.85253472
1.580786886,1.368205107,1.852611392
1.580816081,1.368209693,1.852688063
1.580845276,1.36821428,1.852764735
1.580874471,1.368218866,1.852841406
1.580903666,1.368223452,1.852918078
1.58093286,1.368228038,1.852994749
1.580962055,1.368232624,1.853071421
1.58099125,1.36823721,1.853148092
1.581020445,1.368241796,1.853224764
1.58104964,1.368246382,1.853301435
1.581078835,1.368250968,1.853378107
1.581108029,1.368255554,1.853454778
1.581137224,1.36826014,1.85353145
1.581166419,1.368264726,1.853608121
1.581195614,1.368269312,1.853684793
1.581224809,1.368273899,1.853761464
1.581254004,1.368278485,1.853838136
1.581283199,1.368283071,1.853914807
1.581312393,1.368287657,1.853991479
1.581341588,1.368292243,1.85406815
1.581370783,1.368296829,1.854144822
1.581399978,1.368301415,1.854221493
1.581429173,1.368306001,1.854298165
1.581458368,1.368310587,1.854374836
1.581487562,1.368315173,1.854451508
1.581516757,1.368319759,1.854528179
1.581545952,1.368324345,1.854604851
1.581575147,1.368328932,1.854681522
1.581604342,1.368333518,1.854758193
1.581633537,1.368338104,1.854834865
1.581662731,1.36834269,1.854911536
1.581691926,1.368347276,1.854988208
1.581721121,1.368351862,1.855064879
1.581750316,1.368356448,1.855141551
1.581779511,1.368361034,1.855218222
1.581808706,1.36836562,1.855294894
1.581837901,1.368370206,1.855371565
1.581867095,1.368374792,1.855448237
1.58189629,1.368379378,1.855524908
1.581925485,1.368383965,1.85560158
1.58195468,1.368388551,1.855678251
1.581983875,1.368393137,1.855754923
1.58201307,1.368397723,1.855831594
1.582042264,1.368402309,1.855908266
1.582334213,1.36844817,1.856674981
1.582626161,1.368494031,1.857441695
1.58291811,1.368663834,1.857953986
1.583210058,1.368663685,1.858669875
1.583502006,1.368663536,1.859385765
1.583793955,1.368663387,1.860101654
1.584085903,1.368663238,1.860817543
1.584377852,1.368663089,1.861533432
1.5846698,1.36866294,1.862249321
1.584961748,1.368662791,1.862965209
1.585253697,1.368662643,1.863681098
1.585545645,1.368662494,1.864396987
1.585837594,1.368662345,1.865112876
1.586129542,1.36866643,1.866366909
1.586421491,1.368670514,1.867620943
1.586713439,1.368674599,1.868874976
1.587005387,1.368678684,1.870129009
1.587297336,1.368682768,1.871383042
1.587589284,1.368686853,1.872637074
1.587881233,1.368690938,1.873891107
1.588173181,1.368695023,1.875145139
1.588465129,1.368699108,1.876399171
1.588757078,1.368703193,1.877653203
1.589049026,1.368711379,1.879218699
1.589340975,1.368719564,1.880784195
1.589632923,1.36872775,1.882349691
1.589924871,1.368735936,1.883915186
1.59021682,1.368744122,1.885480681
1.590508768,1.368752308,1.887046176
1.590800717,1.368760494,1.888611671
1.591092665,1.36876868,1.890177165
1.591384613,1.368776867,1.891742659
1.591676562,1.368785053,1.893308153
1.59196851,1.368934711,1.89489647
1.592260459,1.36908437,1.896484787
1.592552407,1.369234028,1.898073104
1.592844355,1.369383686,1.899661421
1.593136304,1.369533345,1.901249737
1.593428252,1.369683003,1.902838053
1.593720201,1.369832662,1.904426369
1.594012149,1.36998232,1.906014684
1.594304098,1.370131979,1.907603
1.594596046,1.370281637,1.909191315
1.594887994,1.370486952,1.910731531
1.595179943,1.370692266,1.912271747
1.595471891,1.37089758,1.913811963
1.59576384,1.371102895,1.915352179
1.596055788,1.371308209,1.916892394
1.596347736,1.371513524,1.91843261
1.596639685,1.371718838,1.919972825
1.596931633,1.371924153,1.921513039
1.597223582,1.372129467,1.923053254
1.59751553,1.372334782,1.924593468
1.597807478,1.372334634,1.926118499
1.598099427,1.372334488,1.927643528
1.598391375,1.372334341,1.929168558
1.598683324,1.372334194,1.930693588
1.598975272,1.372334047,1.932218617
1.59926722,1.3723339,1.933743646
1.599559169,1.372333753,1.935268675
1.599851117,1.372333607,1.936793703
1.600143066,1.37233346,1.938318731
1.600435014,1.372333314,1.939843759
1.600726963,1.372333167,1.941328404
1.601018911,1.372333021,1.942813048
1.601310859,1.372332874,1.944297692
1.601602808,1.372332728,1.945782336
1.601894756,1.372332581,1.94726698
1.602186705,1.372332435,1.948751623
1.602478653,1.372332289,1.950236266
1.602770601,1.372332143,1.951720909
1.60306255,1.372331997,1.953205552
1.603354498,1.372331851,1.954690194
1.603646447,1.372331705,1.956367553
1.603938395,1.372331559,1.958044911
1.604230343,1.372331413,1.959722269
1.604522292,1.372331267,1.961399626
1.60481424,1.372331121,1.963076984
1.605106189,1.372330975,1.964754341
1.605398137,1.372330829,1.966431697
1.605690085,1.372330684,1.968109054
1.605982034,1.372330538,1.96978641
1.606273982,1.372330393,1.971463766
1.606565931,1.372332187,1.973071083
1.606857879,1.372333982,1.9746784
1.607149828,1.372335777,1.976285717
1.607441776,1.372337572,1.977893033
1.607733724,1.372339366,1.979500349
1.608025673,1.372341161,1.981107664
1.608317621,1.372342956,1.98271498
1.60860957,1.372344751,1.984322295
1.608901518,1.372346546,1.98592961
1.609193466,1.372348341,1.987536925
1.609485415,1.372355082,1.98911115
1.609777363,1.372361822,1.990685375
1.610069312,1.372368563,1.992259599
1.61036126,1.372375304,1.993833824
1.610653208,1.372382045,1.995408048
1.610945157,1.372388785,1.996982272
1.611237105,1.372395526,1.998556495
1.611529054,1.372402267,2.000130719
1.611821002,1.372409008,2.001704942
1.61211295,1.372415749,2.003279165
1.612404899,1.372609745,2.004852326
1.612696847,1.372803741,2.006425488
1.612988796,1.372997737,2.007998649
1.613280744,1.373191733,2.00957181
1.613572692,1.37338573,2.011144971
1.613864641,1.373579726,2.012718132
1.614156589,1.373773722,2.014291292
1.614448538,1.373967718,2.015864452
1.614740486,1.374161714,2.017437612
1.615032435,1.37435571,2.019010772
1.615324383,1.374355828,2.020412553
1.615616331,1.374355945,2.021814334
1.61590828,1.374356062,2.023216115
1.616200228,1.37435618,2.024617895
1.616492177,1.374356298,2.026019676
1.616784125,1.374356415,2.027421456
1.617076073,1.374356533,2.028823236
1.617368022,1.37435665,2.030225016
1.61765997,1.374356768,2.031626795
1.617951919,1.374356886,2.033028575
1.618243867,1.374357004,2.034667412
1.618535815,1.374357122,2.036306249
1.618827764,1.374357239,2.037945086
1.619119712,1.374357357,2.039583922
1.619411661,1.374357475,2.041222759
1.619703609,1.374357594,2.042861595
