LC,95% UI,
4.765938192,2.47342247,8.49973089
4.767373619,2.473714902,8.503563837
4.768808793,2.47400725,8.507396449
4.770243714,2.474299513,8.511228725
4.771678382,2.474591692,8.515060665
4.773112797,2.474883786,8.518892271
4.774546959,2.475175796,8.522723541
4.775980868,2.475467721,8.526554477
4.777414524,2.475759562,8.530385078
4.778847928,2.476051319,8.534215344
4.780281079,2.476342991,8.538045275
4.781713978,2.47663458,8.541874872
4.783146625,2.476926084,8.545704135
4.78457902,2.477217504,8.549533063
4.786011163,2.477508841,8.553361657
4.787443054,2.477800093,8.557189917
4.788874693,2.478091262,8.561017844
4.79030608,2.478382347,8.564845436
4.791737216,2.478673348,8.568672695
4.7931681,2.478964265,8.572499621
4.794598734,2.479255099,8.576326213
4.796029116,2.479545849,8.580152472
4.797459247,2.479836516,8.583978397
4.798889127,2.480127099,8.58780399
4.800318756,2.480417599,8.59162925
4.801748134,2.480708015,8.595454177
4.803177262,2.480998348,8.599278771
4.804606139,2.481288599,8.603103033
4.806034766,2.481578765,8.606926963
4.807463143,2.481868849,8.61075056
4.80889127,2.48215885,8.614550068
4.810319146,2.482448768,8.618345244
4.811746773,2.482738603,8.622140067
4.81317415,2.483028355,8.625934536
4.814601277,2.483318024,8.629728652
4.816028154,2.48360761,8.633522416
4.817454783,2.483897114,8.637315826
4.818881161,2.484186535,8.641108884
4.820307291,2.484475873,8.644901589
4.821733171,2.484765129,8.648693942
4.823158803,2.485054303,8.652485943
4.824584185,2.485343394,8.656277592
4.826009319,2.485632402,8.660068889
4.827434204,2.485921329,8.663859834
4.828858841,2.486210173,8.667650428
4.830283229,2.486498935,8.671440671
4.831707369,2.486787615,8.675230563
4.833131261,2.487076212,8.679020103
4.834554905,2.487364728,8.682809293
4.835978301,2.487653162,8.686598133
4.837401449,2.487941514,8.690386622
4.838824349,2.488229784,8.694174761
4.840247001,2.488517972,8.697962549
4.841669407,2.488806078,8.701749988
4.843091564,2.489094103,8.705537078
4.844513475,2.489382046,8.709323817
4.845935138,2.489669908,8.713110208
4.847356555,2.489957688,8.716896249
4.848777724,2.490245386,8.720681942
4.850198647,2.490533004,8.724467286
4.851619323,2.490820539,8.728252281
4.853039753,2.491107994,8.732036928
4.854459936,2.491395367,8.735821226
4.855879872,2.491682659,8.739605177
4.857299563,2.49196987,8.74338878
4.858719007,2.492257,8.747172035
4.860138206,2.492544049,8.750954942
4.861557158,2.492831017,8.754737503
4.862975865,2.493082697,8.758519716
4.864394327,2.493319253,8.762301583
4.865812542,2.493555728,8.766083103
4.867230513,2.493792121,8.769864276
4.868648238,2.494028432,8.773645103
4.870065718,2.494264662,8.777425584
4.871482953,2.49450081,8.781205719
4.872899943,2.494736876,8.784985509
4.874316688,2.494972861,8.788764953
4.875733188,2.495208765,8.792544051
4.877149444,2.495444587,8.796322805
4.878565456,2.495680328,8.800101213
4.879981223,2.495915988,8.803879277
4.881396746,2.496151567,8.807656996
4.882812025,2.496387065,8.811434371
4.88422706,2.496622482,8.815211402
4.885641851,2.496857818,8.818988089
4.887056398,2.497093074,8.822764432
4.888470701,2.497328249,8.826540432
4.889884762,2.497563343,8.830316088
4.891298578,2.497798357,8.834091401
4.892712152,2.49803329,8.837866372
4.894125482,2.498268143,8.841640999
4.895538569,2.498502916,8.845415284
4.896951413,2.498737608,8.849189227
4.898364015,2.498972221,8.852962828
4.899776373,2.499206753,8.856736086
4.90118849,2.499441206,8.860509003
4.902600363,2.499675578,8.864281579
4.904011995,2.499909871,8.868053813
4.905423384,2.500144084,8.871825707
4.906834531,2.500378217,8.875597259
4.908245436,2.500612271,8.879368471
4.909656099,2.500846245,8.883139342
4.91106652,2.50108014,8.886909873
4.9124767,2.501313956,8.890680064
4.913886638,2.501547692,8.894449915
4.915296335,2.501781349,8.898219427
4.91670579,2.502014927,8.901988599
4.918115005,2.502248426,8.905757432
4.919523978,2.502481846,8.909525926
4.92093271,2.502715187,8.913294082
4.922341202,2.502948449,8.917061898
4.923749453,2.503181632,8.920829377
4.925157463,2.503414737,8.924596517
4.926565233,2.503647763,8.92836332
4.927972762,2.503880711,8.932129785
4.929380051,2.50411358,8.935895912
4.9307871,2.504346371,8.939661702
4.932193909,2.504579083,8.943427155
4.933600478,2.504811717,8.947192272
4.935006808,2.505044273,8.950957051
4.936412898,2.505276751,8.954721495
4.937818748,2.505509152,8.958485602
4.939224359,2.505741474,8.962249373
4.94062973,2.505973718,8.966012809
4.942034862,2.506205884,8.969775909
4.943439756,2.506437973,8.973538674
4.94484441,2.506669984,8.977301104
4.946248826,2.506901917,8.981063199
4.947653002,2.507133773,8.984824959
4.949056941,2.507365552,8.988586385
4.95046064,2.507597253,8.992347477
4.951864102,2.507828877,8.996108235
4.953267325,2.508060424,8.99986866
4.95467031,2.508291894,9.00362875
4.956073057,2.508523286,9.007388508
4.957475566,2.508754602,9.011147933
4.958877837,2.50898584,9.014907024
4.960279871,2.509217002,9.018665784
4.961681667,2.509448087,9.022424211
4.963083226,2.509679095,9.026182305
4.964484548,2.509910027,9.029940068
4.965885632,2.510140882,9.0336975
4.967286479,2.51037166,9.037454599
4.96868709,2.510602363,9.041211368
4.970087463,2.510832988,9.044967806
4.9714876,2.511063538,9.048723913
4.9728875,2.511294011,9.052479689
4.974287164,2.511524408,9.056235135
4.975686591,2.511754729,9.059990251
4.977085782,2.511984974,9.063745038
4.978484738,2.512215144,9.067499495
4.979883457,2.512445237,9.071253622
4.98128194,2.512675254,9.07500742
4.982680187,2.512905196,9.07876089
4.984078199,2.513135062,9.082514031
4.985475975,2.513364853,9.086266843
4.986873516,2.513594568,9.090019327
4.988270822,2.513824207,9.093771484
4.989667892,2.514053772,9.097523312
4.991064727,2.51428326,9.101274813
4.992461328,2.514512674,9.105025987
4.993857693,2.514742012,9.108776834
4.995253824,2.514971276,9.112527355
4.99664972,2.515200464,9.116277548
4.998045382,2.515429577,9.120027416
4.99944081,2.515658616,9.123776957
5.000836003,2.51588758,9.127526173
5.002230962,2.516116468,9.131275063
5.003625687,2.516345283,9.135023628
5.005020179,2.516574022,9.138771867
5.006414436,2.516802687,9.142519782
5.00780846,2.517031277,9.146267372
5.00920225,2.517259793,9.150014638
5.010595807,2.517488235,9.15376158
5.011989131,2.517716603,9.157508198
5.013382222,2.517944896,9.161254492
5.014775079,2.518173115,9.165000463
5.016167704,2.51840126,9.168746111
5.017560095,2.51862933,9.172491436
5.018952254,2.518857327,9.176236438
5.020344181,2.51908525,9.179981118
5.021735875,2.5193131,9.183725476
5.023127337,2.519540875,9.187469512
5.024518566,2.519768577,9.191213226
5.025909563,2.519996205,9.194956618
5.027300329,2.52022376,9.19869969
5.028690862,2.520451241,9.20244244
5.030081164,2.520678648,9.20618487
5.031471234,2.520905982,9.20992698
5.032861073,2.521133243,9.213668769
5.03425068,2.521360431,9.217410238
5.035640056,2.521587546,9.221151388
5.037029201,2.521814587,9.224892218
5.038418114,2.522041556,9.228632729
5.039806797,2.522268451,9.232372921
5.041195249,2.522495274,9.236112794
5.042583471,2.522722023,9.239852349
5.043971461,2.5229487,9.243591586
5.045359222,2.523175304,9.247330505
5.046746752,2.523401836,9.251069106
5.048134052,2.523628295,9.254807389
5.049521121,2.523854681,9.258545356
5.050907961,2.524080995,9.262283005
5.052294571,2.524307237,9.266020338
5.053680951,2.524533406,9.269757354
5.055067101,2.524759503,9.273494054
5.056453022,2.524985528,9.277230438
5.057838714,2.52521148,9.280966507
5.059224176,2.525437361,9.28470226
5.06060941,2.525663169,9.288437698
5.061994414,2.525888906,9.292172821
5.063379189,2.526114571,9.295907629
5.064763735,2.526340163,9.299642123
5.066148053,2.526565684,9.303376303
5.067532142,2.526791134,9.307110168
5.068916003,2.527016512,9.31084372
5.070299636,2.527241818,9.314576959
5.07168304,2.527467052,9.318309885
5.073066216,2.527692216,9.322042498
5.074449164,2.527917307,9.325774798
5.075831885,2.528142328,9.329506785
5.077214377,2.528367277,9.333238461
5.078596642,2.528592155,9.336969825
5.07997868,2.528816962,9.340700877
5.08136049,2.529041698,9.344431618
5.082742073,2.529266363,9.348162048
5.084123429,2.529490956,9.351892167
5.085504557,2.529715479,9.355621975
5.086885459,2.529939931,9.359351473
5.088266134,2.530164313,9.363080661
5.089646583,2.530388623,9.366809539
5.091026805,2.530612863,9.370538108
5.0924068,2.530837033,9.374266367
5.093786569,2.531061132,9.377994318
5.095166112,2.53128516,9.381721959
5.096545429,2.531509118,9.385449293
5.09792452,2.531733005,9.389176318
5.099303385,2.531956823,9.392903034
5.100682024,2.53218057,9.396629444
5.102060438,2.532404247,9.400355546
5.103438626,2.532627854,9.40408134
5.104816589,2.53285139,9.407806828
5.106194326,2.533074857,9.411532009
5.107571839,2.533298254,9.415256884
5.108949126,2.533521581,9.418981452
5.110326189,2.533744838,9.422705715
5.111703026,2.533968026,9.426429672
5.113079639,2.534191144,9.430153324
5.114456028,2.534414192,9.433876671
5.115832192,2.53463717,9.437599712
5.117208132,2.534860079,9.44132245
5.118583848,2.535082919,9.445044883
5.119959339,2.535305689,9.448767012
5.121334607,2.53552839,9.452488837
5.12270965,2.535751022,9.456210359
5.124084471,2.535973584,9.459931577
5.125459067,2.536196077,9.463652493
5.12683344,2.536418501,9.467373106
5.12820759,2.536640856,9.471093416
5.129581516,2.536863142,9.474813424
5.130955219,2.53708536,9.478533131
5.132328699,2.537307508,9.482252535
5.133701957,2.537529587,9.485971639
5.135074991,2.537751598,9.489690441
5.136447803,2.53797354,9.493408942
5.137820393,2.538195414,9.497127143
5.13919276,2.538417218,9.500845044
5.140564904,2.538638955,9.504562644
5.141936827,2.538860623,9.508279945
5.143308527,2.539082222,9.511996946
5.144680006,2.539303753,9.515713649
5.146051262,2.539525216,9.519329723
5.147422297,2.539746611,9.522607355
5.14879311,2.539967937,9.526888927
5.150163702,2.540189195,9.530637307
5.151534073,2.540410386,9.534385404
5.152904222,2.540631508,9.538133218
5.15427415,2.540852562,9.541880748
5.155643857,2.541073548,9.545627996
5.157013344,2.541294467,9.549374962
5.158382609,2.541515318,9.553121645
5.159751654,2.541736101,9.556868046
5.161120478,2.541956816,9.560614165
5.162489082,2.542177464,9.564360003
5.163857465,2.542398044,9.568105559
5.165225629,2.542618557,9.571850834
5.166593572,2.542839002,9.575595829
5.167961295,2.54305938,9.579340543
5.169328799,2.543279691,9.583084976
5.170696083,2.543499934,9.58682913
5.172063147,2.54372011,9.590573003
5.173429992,2.543940219,9.594316597
5.174796617,2.544160261,9.598059912
5.176163023,2.544380235,9.601802947
5.17752921,2.544600143,9.605545703
5.178895178,2.544819984,9.609288181
5.180260927,2.545039758,9.613030381
5.181626458,2.545259465,9.616772302
5.18299177,2.545479105,9.620513945
5.184356863,2.545698679,9.624255311
5.185721737,2.545918186,9.627996399
5.187086394,2.546137626,9.63173721
5.188450832,2.546356999,9.635477744
5.189815052,2.546576307,9.639218001
5.191179055,2.546795547,9.642957982
5.192542839,2.547014722,9.646697687
5.193906406,2.54723383,9.65042175
5.195269755,2.547452871,9.654130657
5.196632887,2.547671847,9.657839279
5.197995801,2.547890756,9.661547617
5.199358498,2.548109599,9.665255671
5.200720978,2.548328377,9.66896344
5.202083241,2.548547088,9.672670927
5.203445287,2.548765733,9.67637813
5.204807116,2.548984312,9.68008505
5.206168728,2.549202825,9.683791687
5.207530124,2.549421273,9.687498042
5.208891304,2.549639655,9.691204115
5.210252267,2.549857971,9.694909906
5.211613014,2.550076221,9.698615415
5.212973545,2.550294406,9.702320643
5.214333861,2.550512525,9.70602559
5.21569396,2.550730579,9.709730256
5.217053843,2.550948567,9.713434641
5.218413511,2.55116649,9.717138746
5.219772964,2.551384348,9.720842572
5.221132201,2.55160214,9.724546117
5.222491222,2.551820999,9.728249383
5.223850029,2.552041428,9.73195237
5.225208621,2.552261792,9.735655078
5.226566998,2.55248209,9.739357507
5.22792516,2.552702324,9.743059658
5.229283107,2.552922492,9.746761531
5.23064084,2.553142596,9.750463126
5.231998358,2.553362634,9.754164443
5.233355662,2.553582608,9.757865483
5.234712752,2.553802517,9.761566247
5.236069627,2.554022361,9.765266733
5.237426289,2.55424214,9.768966943
5.238782737,2.554461854,9.77269856
5.240138971,2.554681504,9.777005059
5.241494992,2.55490109,9.781311414
5.242850799,2.55512061,9.785617624
5.244206393,2.555340067,9.789923688
5.245561773,2.555559459,9.794229607
5.24691694,2.555778786,9.798535379
5.248271894,2.555998049,9.802841005
5.249626636,2.556217248,9.807146484
5.250981164,2.556436383,9.811451815
5.25233548,2.556655453,9.815756999
5.253689583,2.55687446,9.820062035
5.255043474,2.557093402,9.824366923
5.256397153,2.55731228,9.828671662
5.257750619,2.557531094,9.832976252
5.259103873,2.557749845,9.837280693
5.260456915,2.557968531,9.841584985
5.261809746,2.558187154,9.84515275
5.263162364,2.558405713,9.848520189
5.264514771,2.558624208,9.851887174
5.265866967,2.558842639,9.855253707
5.267218951,2.559061007,9.858619789
5.268570724,2.559279311,9.861985419
5.269922285,2.559497552,9.865350597
5.271273636,2.559715729,9.868715325
5.272624775,2.559933843,9.872079602
5.273975704,2.560151894,9.87544343
5.275326422,2.560369881,9.878806807
5.27667693,2.560587805,9.882169736
5.278027227,2.560805665,9.885532215
5.279377313,2.561023463,9.888894246
5.28072719,2.561241197,9.892255829
5.282076856,2.561458868,9.895616964
5.283426312,2.561676476,9.898977652
5.284775559,2.561894022,9.902337893
5.286124595,2.562111504,9.905697687
5.287473422,2.562328923,9.909057035
5.28882204,2.56254628,9.912415937
5.290170448,2.562763573,9.915774394
5.291518647,2.562980804,9.919132406
5.292866636,2.563197973,9.922489972
5.294214417,2.563415078,9.925847095
5.295561988,2.563632121,9.929203774
5.296909351,2.563849102,9.932560009
5.298256505,2.564187122,9.9359158
5.29960345,2.564536936,9.939594927
5.300950187,2.564886684,9.943307316
5.302296715,2.565236365,9.947019448
5.303643035,2.56558598,9.950731326
5.304989147,2.565935528,9.954442948
5.306335051,2.566285009,9.958141813
5.307680748,2.566634425,9.961830013
5.309026236,2.566983774,9.965517949
5.310371516,2.567333056,9.969205622
5.311716589,2.567682273,9.972893032
5.313061455,2.568031423,9.976580178
5.314406113,2.568380507,9.980267062
5.315750564,2.568729524,9.983953683
5.317094808,2.569078476,9.987640042
5.318438845,2.569427361,9.99132614
5.319782675,2.569776181,9.995011975
5.321126298,2.570124934,9.998697549
5.322469715,2.570473621,10.00238286
5.323812925,2.570822243,10.00606791
5.325155929,2.571170798,10.00975271
5.326498726,2.571519287,10.01343724
5.327841317,2.571867711,10.01712151
5.329183702,2.572216069,10.02080552
5.330525881,2.572564361,10.02448927
5.331867855,2.572912587,10.02817277
5.333209622,2.573260747,10.031856
5.334551184,2.573608842,10.03553898
5.335892541,2.573956871,10.0392217
5.337233692,2.574304834,10.04290416
5.338574638,2.574652732,10.04658636
5.339915378,2.575000564,10.0502683
5.341255914,2.575348331,10.05394999
5.342596245,2.575696032,10.05763142
5.343936371,2.576043668,10.06131259
5.345276292,2.576391238,10.06499351
5.346616009,2.576738743,10.06867417
5.347955521,2.577086182,10.07235458
5.349294829,2.577433556,10.07603473
5.350633932,2.577780865,10.07971462
5.351972832,2.578128109,10.08339427
5.353311528,2.578475287,10.08707365
5.354650019,2.5788224,10.09075278
5.355988307,2.579169448,10.09443166
5.357326391,2.579516431,10.09811028
5.358664272,2.579863349,10.10178865
5.360001949,2.580210201,10.10546677
5.361339423,2.580556989,10.10914463
5.362676694,2.580903712,10.11282224
5.364013762,2.581250369,10.1164996
5.365350626,2.581596962,10.12017671
5.366687288,2.58194349,10.12385356
5.368023747,2.582289953,10.12753016
5.369360004,2.582636351,10.13120651
5.370696058,2.582982684,10.13488261
5.37203191,2.583328953,10.13855846
5.373367559,2.583675157,10.14223406
5.374703006,2.584021296,10.14590941
5.376038251,2.58436737,10.14958451
5.377373294,2.58471338,10.15325936
5.378708136,2.585059325,10.15693396
5.380042775,2.585405206,10.16060831
5.381377213,2.585751022,10.16428241
5.38271145,2.586096774,10.16795626
5.384045485,2.586442461,10.17162987
5.385379319,2.586788084,10.17530322
5.386712952,2.587133642,10.17897633
5.388046384,2.587479136,10.1826492
5.389379615,2.587824565,10.18632181
5.390712645,2.588169931,10.18999418
5.392045474,2.588515232,10.1936663
5.393378103,2.588860468,10.19733817
5.394710532,2.589205641,10.2010098
5.39604276,2.589550749,10.20468118
5.397374787,2.589895793,10.20835232
5.398706615,2.590240774,10.21202321
5.400038243,2.59058569,10.21569386
5.401369671,2.590930542,10.21936426
5.402700899,2.59127533,10.22303442
5.404031927,2.591620054,10.22670434
5.405362756,2.591964714,10.23037401
5.406693386,2.59230931,10.23404343
5.408023816,2.592653842,10.23771262
5.409354047,2.592998311,10.24138156
5.410684078,2.593342715,10.24505026
5.412013911,2.593687056,10.24871871
5.413343545,2.594031333,10.25238692
5.414672981,2.594375546,10.2560549
5.416002217,2.594719696,10.25972263
5.417331255,2.595063782,10.26339011
5.418660095,2.595407804,10.26705736
5.419988736,2.595751763,10.27072437
5.42131718,2.596095658,10.27439113
5.422645425,2.59643949,10.27805766
5.423973472,2.596783258,10.28172395
5.425301321,2.597126963,10.28538999
5.426628973,2.597470604,10.2890558
5.427956427,2.597814182,10.29272137
5.429283683,2.598157697,10.2963867
5.430610742,2.598501148,10.30005179
5.431937604,2.598844536,10.30371664
5.433264269,2.59918786,10.30738125
5.434590737,2.599531122,10.31104563
5.435917007,2.59987432,10.31470977
5.437243081,2.600217455,10.31837367
5.438568958,2.600560527,10.32203733
5.439894639,2.600903535,10.32570076
5.441220123,2.601246481,10.32936395
5.44254541,2.601589364,10.33302691
5.443870502,2.601932183,10.33644206
5.445195397,2.60227494,10.33980529
5.446520096,2.602617634,10.34316804
5.4478446,2.602960264,10.34653032
5.449168907,2.603302832,10.34989213
5.450493019,2.603645337,10.35325347
5.451816935,2.603987779,10.35661433
5.453140656,2.604330159,10.35997472
5.454464181,2.604672475,10.36333464
5.455787511,2.605014729,10.36669409
5.457110646,2.60535692,10.37005307
5.458433586,2.605699049,10.37341157
5.459756331,2.606041115,10.37676961
5.461078882,2.606383118,10.38012718
5.462401237,2.606725059,10.38348428
5.463723398,2.607066937,10.38684091
5.465045365,2.607408752,10.39019708
5.466367137,2.607750505,10.39355277
5.467688715,2.608092196,10.396908
5.469010099,2.608433824,10.40026277
5.470331289,2.60877539,10.40361706
5.471652284,2.609116894,10.40697089
5.472973087,2.609458335,10.41032426
5.474293695,2.609799714,10.41367716
5.47561411,2.61014103,10.4170296
5.476934331,2.610482285,10.42038157
5.478254359,2.610823477,10.42373308
5.479574194,2.611164607,10.42708412
5.480893836,2.611505675,10.43043471
5.482213285,2.611846681,10.43378483
5.48353254,2.612187624,10.43713449
5.484851603,2.612528506,10.44048368
5.486170474,2.612869326,10.44383242
5.487489152,2.613210083,10.4471807
5.488807637,2.613550779,10.45052851
5.49012593,2.613891413,10.45387587
5.491444031,2.614231985,10.45722277
5.492761939,2.614572495,10.46056921
5.494079656,2.614912943,10.46391519
5.495397181,2.615253329,10.46726071
5.496714514,2.615593654,10.47060578
5.498031655,2.615933917,10.47395039
5.499348605,2.616274118,10.47729454
5.500665363,2.616614257,10.48063824
5.50198193,2.616954335,10.48398148
5.503298306,2.617294351,10.48732426
5.50461449,2.617634306,10.49066659
5.505930484,2.617974199,10.49400847
5.507246287,2.61831403,10.49734989
5.508561898,2.618653801,10.50069086
5.50987732,2.618993509,10.50403138
5.51119255,2.619333156,10.50737144
5.512507591,2.619672742,10.51071105
5.51382244,2.620012266,10.51405021
5.5151371,2.620351729,10.51738892
5.51645157,2.620691131,10.52072718
5.517765849,2.621030472,10.52406498
5.519079939,2.621369751,10.52740234
5.520393839,2.621708969,10.53073925
5.521707549,2.622048125,10.53407571
5.52302107,2.622387221,10.53741172
5.524334401,2.622726256,10.54074728
5.525647542,2.623065229,10.54408239
5.526960495,2.623404141,10.54741706
5.528273258,2.623742992,10.55075128
5.529585833,2.624081783,10.55408505
5.530898218,2.624420512,10.55741837
5.532210415,2.62475918,10.56075126
5.533522423,2.625097788,10.56408369
5.534834243,2.625436334,10.56741568
5.536145874,2.62577482,10.57074723
5.537457316,2.626113245,10.57407833
5.538768571,2.626451609,10.57740899
5.540079637,2.626705789,10.5807392
5.541390515,2.626957448,10.58406898
5.542701206,2.627209048,10.58739831
5.544011708,2.627460588,10.5907272
5.545322023,2.627712069,10.59405565
5.54663215,2.627963491,10.59738365
5.54794209,2.628214853,10.60071122
5.549251843,2.628466157,10.60403834
5.550561408,2.628717401,10.60736503
5.551870786,2.628968586,10.61069128
5.553179977,2.629219712,10.61401709
5.554488981,2.629470779,10.61734246
5.555797798,2.629721787,10.62066739
5.557106429,2.629972736,10.62399188
5.558414873,2.630223626,10.62731594
5.55972313,2.630474458,10.63063956
5.561031201,2.63072523,10.63396275
5.562339086,2.630975944,10.63728549
5.563646784,2.631226598,10.64060781
5.564954297,2.631477194,10.64392968
5.566261624,2.631727731,10.64725113
5.567568764,2.63197821,10.65057214
5.56887572,2.63222863,10.65389271
5.570182489,2.632478991,10.65721286
5.571489073,2.632729293,10.66053257
5.572795472,2.632979537,10.66385184
5.574101685,2.633229723,10.66717069
5.575407713,2.63348033,10.6704891
5.576713556,2.633731127,10.67380708
5.578019214,2.633981866,10.67712463
5.579324687,2.634232546,10.68044176
5.580629976,2.634483167,10.68375845
5.581935079,2.634733731,10.68707471
5.583239999,2.634984235,10.69039054
5.584544734,2.635234682,10.69370595
5.585849284,2.63548507,10.69702092
5.587153651,2.6357354,10.70033547
5.588457833,2.635985672,10.70364959
5.589761831,2.636235885,10.70696328
5.591065646,2.63648604,10.71027655
5.592369276,2.636736138,10.71358939
5.593672723,2.636986177,10.71690181
5.594975987,2.637236158,10.7202138
5.596279067,2.637486081,10.72352536
5.597581963,2.637735945,10.7268365
5.598884677,2.637985752,10.73014722
5.600187207,2.638235502,10.73345751
5.601489554,2.638485193,10.73676738
5.602791719,2.638734826,10.74007683
5.6040937,2.638984401,10.74338585
5.605395499,2.639233919,10.74669445
5.606697115,2.639483379,10.75000264
5.607998549,2.639732781,10.7533104
5.609299801,2.639982125,10.75661773
5.61060087,2.640231412,10.75992465
5.611901757,2.640480641,10.76323115
5.613202462,2.640729812,10.76653723
5.614502985,2.640978926,10.76984289
5.615803326,2.641227982,10.77314813
5.617103486,2.641476981,10.77645296
5.618403464,2.641725922,10.77975736
5.61970326,2.641974806,10.78306135
5.621002875,2.642223633,10.78636492
5.622302309,2.642472402,10.78966808
5.623601562,2.642721113,10.79297082
5.624900633,2.642969767,10.79627314
5.626199524,2.643218364,10.79957505
5.627498233,2.643466904,10.80287654
5.628796762,2.643715387,10.80685483
5.630095111,2.643963812,10.81098234
5.631393278,2.64421218,10.81510963
5.632691266,2.644460491,10.81923671
5.633989073,2.644708745,10.82336357
5.635286699,2.644956942,10.82749021
5.636584146,2.645205081,10.83161663
5.637881413,2.645453164,10.83574284
5.639178499,2.64570119,10.83986883
5.640475406,2.645949159,10.8439946
5.641772133,2.64619707,10.84812015
5.643068681,2.646444925,10.85224549
5.644365049,2.646692724,10.85637061
5.645661238,2.646940465,10.86049551
5.658613285,2.649414759,10.90173254
5.671547512,2.651883406,10.94294771
5.684464025,2.654346435,10.98414094
5.697362929,2.656803877,11.02531217
5.710244329,2.659255764,11.06646133
5.72310833,2.661702124,11.10758836
5.735955035,2.664142988,11.1486932
5.748784548,2.666578386,11.18977582
5.761596972,2.669008347,11.22623083
5.774392409,2.6714329,11.26256977
5.787170961,2.673852074,11.29889216
5.79993273,2.676265898,11.33519821
5.812677817,2.6786744,11.37132044
5.825406321,2.681077608,11.40738609
5.838118344,2.68347555,11.4434359
5.850813984,2.685868254,11.4794701
5.86349334,2.688255747,11.51548891
5.876156511,2.690638057,11.55149255
5.888803596,2.693015211,11.58479439
5.90143469,2.695387235,11.61744
5.914049892,2.697754156,11.65005746
5.926649297,2.700116,11.68261343
5.939233001,2.702472794,11.71508265
5.951801101,2.704824563,11.74752421
5.964353689,2.707171333,11.7799384
5.976890862,2.70951313,11.8123255
5.989412712,2.711849979,11.84468578
6.001919333,2.714181905,11.87701951
6.014410818,2.716508932,11.90932696
6.026887258,2.718831087,11.94160841
6.039348746,2.721148393,11.97386411
6.051795371,2.723460874,12.00609433
6.064227226,2.725768554,12.03829933
6.0766444,2.728071459,12.07047936
6.089046983,2.73036961,12.10263468
6.101435063,2.732663033,12.13476553
6.113808729,2.734951749,12.16687218
6.126168069,2.737235783,12.19895486
6.13851317,2.739515157,12.23101381
6.150844119,2.741789895,12.26304929
6.163161002,2.744060018,12.29506152
6.175463906,2.74632555,12.33298512
6.187752915,2.748586512,12.3674424
6.200028113,2.750842927,12.39945006
6.212289586,2.753094817,12.43143496
6.224537417,2.755344913,12.46547201
6.236771688,2.757602153,12.50152846
6.248992483,2.759854925,12.5375781
6.261199884,2.762103247,12.57362107
6.273393971,2.764347143,12.60946876
6.285574826,2.766586633,12.64528807
6.297742529,2.768821737,12.68110117
6.309897161,2.771052477,12.71690821
6.3220388,2.773278872,12.75270931
6.334167526,2.775500944,12.78850462
6.346283417,2.777718712,12.82429428
6.35838655,2.779932196,12.86007842
6.370477003,2.782141418,12.89585717
6.382554852,2.784346395,12.93163068
6.394620175,2.786547148,12.96739906
6.406673046,2.788743696,13.00316245
6.418713541,2.790936059,13.03892097
6.430741734,2.793124256,13.07467475
6.4427577,2.795308305,13.10834993
6.454761513,2.797488226,13.14415631
6.466753245,2.799664038,13.17992338
6.478732969,2.801835759,13.21565133
6.490700758,2.804003408,13.25134039
6.502656683,2.806167003,13.28699076
6.514600814,2.808326562,13.32260265
6.526533224,2.810482104,13.35817628
6.538453981,2.812633646,13.39371185
6.550363156,2.814781207,13.42920959
6.562260818,2.816924804,13.4646697
6.574147036,2.819064454,13.50009241
6.586021876,2.821200175,13.53547791
6.597885409,2.823331985,13.57082644
6.609737699,2.825459901,13.6061382
6.621578815,2.82758394,13.6414134
6.633408822,2.829704118,13.67665227
6.645227787,2.831820454,13.71185502
6.657035774,2.833932963,13.74702186
6.668832848,2.836041662,13.78215301
6.680619074,2.838146568,13.81724869
6.692394515,2.840247697,13.85230911
6.704159236,2.842345065,13.88733448
6.715913298,2.844438689,13.92232502
6.727656764,2.846528586,13.9572531
6.739389697,2.848614769,13.9920231
6.751112158,2.850697257,14.02675848
6.762824208,2.852776064,14.05774333
6.774525907,2.854851206,14.08752375
6.786217316,2.856922698,14.1172851
6.797898495,2.858990557,14.14702753
6.809569503,2.861054797,14.1767512
6.821230398,2.863115434,14.20645624
6.83288124,2.865172483,14.23614279
6.844522086,2.867225958,14.265811
6.856152994,2.869275876,14.29546101
6.867774021,2.871322249,14.32509296
6.879385223,2.873365095,14.35470698
6.890986657,2.875404426,14.3843032
6.902578379,2.877440258,14.41388177
6.914160444,2.879472605,14.44344281
6.925732907,2.881501482,14.47298644
6.937295823,2.883526902,14.50251281
6.948849245,2.88554888,14.53202204
6.960393228,2.88756743,14.56151425
6.971927826,2.889582566,14.59098956
6.98345309,2.891594301,14.62044811
6.994969073,2.893602651,14.64989
7.006475829,2.895607628,14.67931536
7.017973407,2.897609245,14.70872431
7.029461861,2.899607518,14.73811697
7.04094124,2.901602458,14.76749344
7.052411595,2.90359408,14.79685385
7.063872976,2.905582396,14.8261983
7.075325434,2.907567421,14.85552691
7.086769018,2.909549166,14.88483979
7.098203776,2.911527646,14.91413704
7.109629757,2.913502872,14.94341878
7.12104701,2.915474859,14.97901047
7.132455583,2.917443618,15.01579621
7.143855522,2.919409162,15.05256832
7.155246876,2.921371505,15.08932692
7.16662969,2.923330658,15.12607213
7.178004013,2.925286635,15.16280409
7.189369888,2.927239447,15.19952291
7.200727363,2.929189106,15.23622872
7.212076483,2.931135626,15.27292165
